event_id,target_shares_outstanding,target_adv20,target_dollar_adv20,target_market_cap,passive_control_percent,etf_ownership_percent,active_share,passive_pct,default_rule,non_election_default_rule,short_volume_ratio_20d_avg,announce_date,active_cash_election_rate,realized_cash_share,pct_elected_cash,spread,deal_spread,cash_election_value,stock_election_value,holder_model_source,holder_rolling_event_index,holder_fit_n,holder_fit_sse,holder_fit_loglike,holder_p_hat,holder_q_hat,holder_positive_share,holder_positive_share_of_active,holder_noisy_share,holder_noisy_cash_prob,holder_predicted_cash_demand_share,holder_predicted_stock_demand_share,holder_rational_action,holder_structural_status,holder_structural_block_reason
E000186_20080215_Iron___Glass_Bancorp_Inc__FNB_Corp_PA,,,,,0.0,0.0,1.0,0.0,,"Shares for which no effective, properly completed election form is received by the exchange agent prior to the election deadline become 'undesignated shares.' Undesignated shares are deemed to have made an all cash election ($75.00/share) unless there is an oversubscription of the cash consideration, in which case undesignated shares are deemed to have made an all stock election (5 FNB shares/share), subject to proration.",,2/15/2008,,,,0.5,,75.0,74.5,rolling_structural_fit,56,14,1.693394825207177,-5.078885162090273,0.2,0.2,0.2,0.2,0.8,0.2,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000187_20080409_EP_Medsystems_Inc__St_Jude_Medical_Inc,30405000.0,425311.05,1204189.1745,86958300.0,0.0001723400756454,0.0001723400756454,0.9998276599243546,0.0001723400756454,,"Shareholders who fail to make a valid election (or fail to timely deliver shares/guarantee of delivery) are deemed 'non-electing' and receive merger consideration based on proration procedures: if neither cash nor stock is oversubscribed, non-electing shareholders receive cash and stock in the standard 60%/40% ratio; otherwise they receive whichever consideration remains available after electing shareholders are allocated their preferences.",,4/9/2008,0.7119365251567774,0.7119,71.19,-0.2553179999999999,0.395318,3.0,3.255318,rolling_structural_fit,61,14,1.693394825207177,-5.078885162090273,0.2,0.2,0.2,0.20003447395637333,0.7998276599243546,0.2,0.16005170202269361,0.8399482979773063,stock,ok,
E000188_20120514_Citizens_South_Banking_Corp__Park_Sterling_Corp,11506000.0,31488.2,177838.80184,71567320.0,0.0040898392143229,0.0040898392143229,0.9959101607856772,0.0040898392143229,,"Shares for which no valid election is made by the election deadline are deemed 'non-election shares.' These shares receive whatever combination of cash/stock consideration remains after satisfying the elections of stockholders who did make an election, as determined by the exchange agent to achieve the 70% stock / 30% cash allocation.",,5/14/2012,0.3002831903601755,0.3011,30.11,0.8584149999999999,0.7800000000000002,7.0,6.141585,rolling_structural_fit,111,32,4.5877108919956315,-14.328357551054324,0.3,0.0,0.0,0.0,0.9959101607856771,0.3,0.3008179678428646,0.6991820321571354,cash,ok,
E000190_20161104_First_Menasha_Bancshares_Inc__Nicolet_Bankshares_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made ('no-election shares') are prioritized to receive the undersubscribed form of consideration (cash or stock) before oversubscribed-election shares are switched; if cash is between the min/max thresholds without proration needed, no-election shares default to stock consideration.",,11/4/2016,,,,,,131.5,,rolling_structural_fit,202,27,3.2645083053031567,-9.789516308342307,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000191_20101012_Rome_Bancorp_Inc__Beacon_Financial_Corp,6778000.0,21003.15,211875.76015,68796700.0,0.020950525228681,0.020950525228681,0.979049474771319,0.020950525228681,,"Shares for which no valid election was made by the election deadline are designated 'non-election shares' and are allocated stock or cash consideration according to the proration/allocation procedures (in an oversubscribed-stock scenario, non-election shares receive cash; in undersubscribed scenarios, non-election shares are first used to fill the stock shortfall).",,10/12/2010,0.0965474573261357,0.105,10.5,-2.2273559999999986,3.327355999999998,11.25,13.477356,rolling_structural_fit,89,25,3.2355027039330944,-9.9148194095492,0.3,0.0,0.0,0.0,0.979049474771319,0.3,0.30419010504573624,0.6958098949542638,stock,ok,
E000192_20060829_Old_Florida_Bankshares_Inc__Bank_of_Florida_Corp,,,,,0.0,0.0,1.0,0.0,cash,"Shareholders who fail to timely return a properly completed form of election are deemed to have made an all-cash election, subject to the same redesignation (proration) procedures as affirmative cash elections.",,8/29/2006,,,,,,38.5,,rolling_structural_default,2,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,"missing_inputs:stock_value,entry_target_price,cash_cap,stock_cap"
E000193_20070814_Union_Bankshares_Co_ME__Camden_National_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares as to which no valid election is made (or as to which the election form/letter of transmittal is not properly and timely submitted, or as to which delivery is not guaranteed by the deadline) are designated 'no election'/'non-electing' shares and are allocated cash and/or Camden common stock depending on the elections made by other Union Bankshares shareholders, subject to the merger agreement's 40%/60% allocation procedures. Non-electing shareholders are subordinate in priority to electing shareholders when reallocation is required.",,8/14/2007,,,,0.5176079999999956,,68.0,67.482392,rolling_structural_fit,42,10,1.2314527082236026,-3.7174325474455756,0.3,0.4,0.4,0.4,0.6,0.3,,,,blocked,missing_inputs:entry_target_price
E000194_20150127_National_Bancshares_Corp_OH__Farmers_National_Banc_Corp,,,,,0.0,0.0,1.0,0.0,,NBOH shares for which no valid election is made are 'non-election shares' and are converted into cash or stock consideration per the allocation procedures; electing shares generally have priority over non-electing shares in proration (non-election shares are allocated to the undersubscribed form first).,,1/27/2015,,,,1.4109200000000008,,32.15,30.73908,rolling_structural_fit,160,28,3.9352453189314187,-12.25904090549161,0.4,0.0,0.0,0.0,1.0,0.4,,,,blocked,missing_inputs:entry_target_price
E000195_20210422_SouthCrest_Financial_Group_Inc__Colony_Bankcorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election was made by the election deadline are 'no-election shares.' If stock is oversubscribed, no-election shares are treated as cash election shares (receive cash). If stock is undersubscribed, no-election shares are converted to stock consideration (pro rata) first to fill the shortfall before cash election shares are affected.",,4/22/2021,,,,-0.5196820000000013,,10.45,10.969682,rolling_structural_fit,256,31,3.5858884487875153,-10.608741537749175,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000196_20221019_HV_Bancorp_Inc__Citizens_Financial_Services_Inc,2239000.0,11510.6,292606.953965,57206450.0,0.003317999106744,0.003317999106744,0.996682000893256,0.003317999106744,mixed,"HVBC shareholders who do not submit a valid election (or revoke without resubmitting) are deemed 'non-election shares' and will be paid cash or stock (or a mix) in accordance with the proration procedures — i.e., if cash elections are oversubscribed, non-election shares receive stock consideration; if cash elections are undersubscribed, non-election shares receive a prorated mix including some cash.",,10/19/2022,0.4394992585940577,0.4397,43.97,4.099999999999998,4.949999999999999,30.5,26.4,rolling_structural_fit,270,32,2.9901341211633348,-7.5715845695349095,0.1,0.2,0.2,0.2006658089749329,0.796682000893256,0.1,0.2813271996426976,0.7186728003573024,cash,ok,
E000197_20061011_Potomac_Bank_of_Virginia_Fairfax_VA__Sandy_Spring_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares with no valid election (or multiple/invalid elections) are designated 'non-election shares.' In the shortfall scenario (cash elections <50%), non-election shares are the first pool converted to cash (pro rata) to reach the 50/50 target before touching stock-election shares; conversely if there is a cash over-election, non-election shares (along with stock-election shares) are converted to stock consideration.",,10/11/2006,,,,-0.3156560000000006,,21.75,22.065656,rolling_structural_default,8,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,missing_inputs:entry_target_price
E000198_20070608_Futura_Banc_Corp__Civista_Bancshares_Inc,,,,,0.0,0.0,1.0,0.0,,"Futura shareholders who fail to make a valid election (or revoke and withdraw) by the election deadline are deemed 'non-electing' and will receive all cash, all First Citizens common shares, or a combination, as determined by First Citizens or the exchange agent, allocated pro rata among non-electing holders to achieve the overall 80%/20% stock/cash ratio and satisfy elections to the greatest extent possible.",,6/8/2007,,,,,,23.0,,rolling_structural_fit,33,7,1.0733892438841266,-3.36975827111296,0.2,0.3,0.3,0.3,0.7,0.2,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000199_20130129_Somerset_Hills_Bancorp__Lakeland_Bancorp_Inc,5370000.0,12512.05,137820.775435,62292000.0,0.0,0.0,1.0,0.0,,"Shares with no election, late/invalid election, or revoked-and-not-resubmitted elections are treated as 'non-election shares' (also called 'no election shares'). These are allocated pro rata to fill the Stock Number first (as 'stock exchanged shares'), with any remainder converted to cash; if stock or cash elections are oversubscribed, non-election shares are simply converted to cash (in stock oversubscription) or stock (in cash oversubscription). The prospectus explicitly stated they could not predict which consideration non-election shares would receive.",,1/29/2013,,,,0.1576199999999996,0.4000000000000003,12.0,11.84238,rolling_structural_fit,122,34,4.677481841868535,-14.522699461901956,0.3,0.0,0.0,0.0,1.0,0.3,0.3,0.7,cash,ok,
E000200_20130305_Newport_Bancorp_Inc__SI_Financial_Group_Inc,3500000.0,3527.8,56066.206000000006,55195000.0,0.0,0.0,1.0,0.0,,,,3/5/2013,,,,0.0306180000000004,1.7800000000000011,17.55,17.519382,rolling_structural_fit,123,34,4.31456033121457,-13.14970345639886,0.3,0.0,0.0,0.0,1.0,0.3,0.3,0.7,cash,ok,
E000201_20100517_South_Financial_Group_Inc_The__Toronto-Dominion_Bank_The,215671000.0,8627209.5,5883213.029115,64636598.7,0.0131520232205535,0.0131520232205535,0.9868479767794464,0.0131520232205535,,Shares for which the exchange agent does not receive a properly completed cash election form (with stock certificates/book-entry delivery/guarantee of delivery) by the election deadline are exchanged for stock consideration (0.004 TD common shares plus cash in lieu of fractional shares).,,5/17/2010,,,,0.00052,-0.0196999999999999,0.28,0.27948,rolling_structural_fit,83,23,3.103199289449468,-9.600389274478458,0.3,0.0,0.0,0.0,0.9868479767794465,0.3,,,,blocked,"missing_inputs:cash_cap,stock_cap"
E000203_20160823_Commercial_Bancshares_Inc_OH__Premier_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,Shares without a valid election ('non-election shares') are converted into cash or stock consideration per the allocation procedures in the merger agreement; non-election shares are generally allocated to the undersubscribed form of consideration before electing shareholders in the oversubscribed form are switched/prorated. Electing shareholders have priority over non-election shares if proration is necessary.,,8/23/2016,,,,,,51.0,,rolling_structural_fit,195,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000206_20170329_Scottdale_Bank___Trust_Co_The__Mid_Penn_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,stock,No-election shares default to stock (common stock) consideration under the disclosed oversubscription mechanics: 'each common stock election share and each no-election share shall be converted into the right to receive the per share common stock consideration.',,3/29/2017,,,,-31540.3,,1166.0,32706.3,rolling_structural_fit,208,27,3.2645083053031567,-9.789516308342307,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000207_20081205_Old_Forge_Bank__Penseco_Financial_Services_Corp,,,,,0.0,0.0,1.0,0.0,mixed,"Shareholders who do not make a valid election (non-election shares) are paid merger consideration equivalent in value to electing holders, but may receive all cash, all stock, or a mix, depending on the remaining pool of cash and stock available after honoring valid cash and stock elections (used first to fill any cash shortfall before stock election shares).",,12/5/2008,,,,,,31.127,,rolling_structural_fit,68,16,2.0356815998742066,-6.208952363982913,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:stock_value,entry_target_price,cash_cap,stock_cap"
E000208_20080109_Shore_Financial_Corp__Xenith_Bankshares_Inc,2501000.0,3377.65,54656.982,45018000.0,0.0007137145141943,0.0007137145141943,0.9992862854858056,0.0007137145141943,,"Any First Bankshares share for which no valid cash election is made (or for which the election is revoked and not resubmitted) by the election deadline is deemed a 'non-electing share' and automatically converts into one share of the combined company (Xenith Bankshares) common stock — i.e., default is stock/retention, not cash.",,1/9/2008,,,,,-8.77,9.23,,rolling_structural_fit,55,14,1.693394825207177,-5.078885162090273,0.2,0.2,0.2,0.20014284485328396,0.7992862854858056,0.2,,,,blocked,missing_inputs:stock_value
E000209_20070625_Christiana_Bank___Trust_Co_DE__National_Penn_Bancshares_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares of holders who do not make a valid election (or fail to perfect dissenters' rights) are designated 'no-election shares.' No-election shares are converted into stock consideration as needed to fill the 80% stock pool, unless the stock consideration is oversubscribed, in which case no-election shares are converted into cash consideration instead.",,6/25/2007,,,,20.63,,37.69,17.06,rolling_structural_fit,35,7,1.0733892438841266,-3.36975827111296,0.2,0.3,0.3,0.3,0.7,0.2,,,,blocked,missing_inputs:entry_target_price
E000210_20151005_Community_Bank_of_South_Florida_Inc__CenterState_Bank_Corp,,,,,0.0,0.0,1.0,0.0,,"If a shareholder does not submit a properly completed and signed election form by the election deadline, the shares are deemed to elect CenterState common stock (stock consideration). However, non-election shares may instead be converted to cash if the aggregate shares electing (or defaulting to) stock exceed the maximum allocable to stock consideration under the 50/50 allocation, subject to proration.",,10/5/2015,,,,-0.411999999999999,,13.31,13.722,rolling_structural_fit,178,26,3.5348359140782937,-10.951816318850218,0.4,0.0,0.0,0.0,1.0,0.4,,,,blocked,missing_inputs:entry_target_price
E000211_20140910_Colonial_Financial_Services_Inc__Cape_Bancorp_Inc,3860000.0,1637.3,20647.021279999997,50469500.0,0.005091968911917,0.005091968911917,0.994908031088083,0.005091968911917,mixed,"Non-election shares are treated as cash-election shares if stock is oversubscribed. If stock is undersubscribed, non-election shares are first used to absorb the stock shortfall (receiving a mix of cash and stock); only if non-election shares are insufficient to cover the shortfall do cash electors also receive a mix.",,9/10/2014,,,,0.29528,1.4250000000000007,14.5,14.20472,rolling_structural_fit,150,30,4.193956605707829,-13.054864056269768,0.4,0.0,0.0,0.0,0.994908031088083,0.4,0.40050919689119174,0.5994908031088083,cash,ok,
